1 NN	2 NN	3 NN	4 NN	5 NN	6 NN	7 NN	8 NN	9 NN	10 NN
0	2	115	10	3	13	27	0	461	0
234	3	90	14	95	0	0	104	68	8
62	6	1	83	4	27	0	405	35	167
6	28	6	48	7	82	308	27	8	31
1	461	53	25	151	0	143	61	8	0
1	0	140	13	0	260	6	57	20	641
21	0	9	8	219	9	77	60	8	0
1	0	21	7	117	26	14	0	0	82
11	8	0	14	3	449	20	1	97	25
0	30	42	0	0	102	28	201	0	8
29	8	2	5	6	9	154	30	26	108
0	0	316	9	146	0	23	1149	0	7
1	7	9	4	118	0	7	127	0	20
8	0	11	0	36	7	15	46	0	25
3	49	28	18	12	60	574	312	0	43
3	34	0	174	0	7	11	172	19	971
2	0	0	0	0	135	18	60	0	5
2	13	2	11	5	27	248	70	131	43
0	0	3	0	7	0	255	6	0	3
3	4	0	6	288	295	0	507	65	0
19	0	10	9	0	2	12	91	5	10
1	5	23	0	296	373	33	295	217	1421
1	4	0	8	0	0	97	0	11	0
1	0	4	40	11	0	0	23	323	0
55	42	1056	114	0	107	76	8	0	0
74	0	0	0	15	17	0	12	21	36
1	7	22	10	4	0	434	0	397	0
1	5	0	286	97	164	13	0	0	0
11	0	0	0	15	7	14	0	510	23
0	109	6	14	16	2	11	0	136	0
0	0	0	415	0	36	8	27	6	0
129	3	47	21	29	64	163	55	21	49
0	425	6	8	478	35	20	63	191	80
96	501	7	178	29	26	945	5	0	39
0	23	200	4	6	24	20	282	373	9
1	5	0	136	430	0	0	0	399	812
20	10	5	0	299	0	12	57	33	113
0	23	3	4	4	0	0	7	18	29
0	0	0	83	2	3	0	0	25	34
1	102	331	0	8	0	13	352	24	83
19	2	7	903	233	116	18	0	77	0
1	164	0	7	5	22	102	3	0	139
0	3	0	16	8	79	46	6	23	22
0	3	102	655	10	51	192	0	0	0
0	443	3	406	0	13	6	13	20	65
2	2	47	176	19	0	141	55	329	13
9	3	6	84	2	21	14	12	8	88
1	0	7	31	16	29	124	106	25	61
0	22	40	60	160	657	0	17	0	40
6	117	2	117	102	0	0	26	15	9
1	2	718	0	7	10	19	109	12	0
0	14	12	5	5	378	41	13	0	0
17	80	60	240	35	286	7	64	102	23
1	5	1	234	0	12	6	12	13	0
20	0	7	4	16	4	34	46	0	0
11	1	293	0	0	31	12	10	1	237
1	78	1	0	19	200	5	5	120	7
1	3	0	0	103	21	44	163	46	148
0	807	7	15	0	331	74	203	566	17
2	4	14	16	15	11	40	10	0	0
1	5	5	0	0	35	9	51	40	0
0	3	142	35	0	184	0	101	18	28
2	0	10	0	0	0	112	65	0	305
1	85	5	0	264	0	67	0	11	17
19	43	3	22	44	406	39	3	0	67
0	196	101	12	37	0	6	35	11	8
4	4	5	136	112	0	0	5	0	0
34	43	0	5	0	0	39	45	5	17
0	292	20	12	7	18	45	13	17	15
1	0	3	5	25	0	0	66	87	46
0	0	133	4	2	5	4	0	15	102
5	4	146	14	19	92	10372	71	0	297
24	0	0	6	30	28	0	9	15	400
19	129	0	8	43	39	57	0	3	6
1	2	0	6	8	29	0	64	349	2
1	13	305	0	150	176	0	115	0	109
2	188	15	880	126	21	106	14	311	0
7	2	0	12	165	0	34	41	20	0
4	2	34	5	231	301	9	20	23	96
1	56	0	22	0	15	38	0	33	530
4	4	0	6	0	11	42	120	6	22
0	0	9	2	40	6	174	19	30	27
2	207	6	5	474	0	0	0	10	0
12	2	4	104	0	0	0	10	0	0
149	6	2	6	9	11	170	0	13	0
1	33	6	3	0	5	197	0	0	91
0	0	14	3	0	19	17	33	11	6
1	9	16	0	0	39	7	148	101	0
0	153	494	251	6	0	163	56	0	20
2	93	18	9	26	461	0	10	0	10
0	4	0	0	11	3	137	0	0	211
1	2	18	5	7	0	32	0	25	2842
1	7	0	12	31	6	583	60	5	79
2	1	3	5	236	153	7	48	0	223
0	0	2	4	15	59	0	28	23	42
3	251	3	24	0	3	1214	3	858	21
1	100	44	5	0	0	27	0	0	53
3	5	5	0	13	13	9	0	9	1539
1	153	1016	17	5	20	0	0	132	7
1	1	99	145	22	0	2	45	2	24
126	31	281	5	0	7	7	11	0	0
3	3	1	12	64	3	6	35	0	0
1	56	46	83	9	1	708	6	21	17
0	7	5	118	165	30	76	122	0	57
0	2	0	2	672	0	25	0	64	3
5	0	0	278	9	580	1114	115	42	0
1	0	155	3	309	41	227	8	98	35
11	26	3	0	594	40	15	11	0	25
239	2	0	262	11	255	108	10	59	18
0	0	178	220	60	6	1294	0	20	17
21	0	3	0	61	70	0	141	100	5
0	17	37	13	86	8	11	16	328	0
1	80	97	7	436	0	3	9	7	0
15	0	0	604	124	0	660	0	0	8
30	0	0	14	9	120	392	24	14	21
1	2	0	9	0	5	14	59	112	18
0	433	19	0	17	0	13	5	15	345
7	0	5	26	21	62	0	113	0	82
1	167	245	3	21	31	1232	0	0	239
3	1	9	29	15	47	0	29	19	0
0	67	240	232	47	0	0	13	15	24
0	11	8	0	233	14	21	19	12	917
4	2	6	1305	8	0	213	325	1365	0
157	89	49	6	178	0	291	5	172	32
0	0	42	93	11	0	1245	34	0	0
0	0	83	6	316	115	345	20	0	171
1	13	7	0	14	193	23	0	22	36
1	2	2	397	0	0	235	0	15	75
0	0	0	0	226	53	25	464	1323	39
2	66	4	45	1123	327	0	7	189	22
157	40	192	0	6	33	7	33	200	2
3	0	51	6	6	3	0	33	0	13
2	2	4	261	0	7	0	0	262	24
3	7	2	126	3	542	7	34	122	22
0	106	0	32	18	10	57	10	32	0
153	0	182	154	247	227	29	87	1530	73
1	2	109	0	0	0	248	74	469	115
0	4	438	0	0	15	5	17	0	3
1	0	0	0	11	12	176	10	0	133
0	3	0	5	0	19	9	247	2	0
0	531	3	0	7	0	0	813	1	119
125	1	108	14	0	0	1695	114	20	7
1	2	13	9	13	0	12	77	0	22
1	0	7	5	94	4	81	10	0	125
2	0	207	6	17	0	135	643	9	6
0	6	608	0	44	49	0	0	219	16
79	0	30	315	3	22	0	0	0	0
0	12	4	23	12	292	13	14	182	0
1	29	11	0	0	27	102	209	127	176
38	2	4	0	13	535	41	0	139	870
1	7	157	4	108	0	14	50	5	0
3	125	49	0	40	0	5	114	0	192
1	0	7	83	73	170	17	12	0	270
0	0	0	0	41	4	348	75	8	206
2	0	4	13	7	148	91	61	12	57
2	5	4	1	7	36	0	41	380	97
1	15	0	0	33	128	25	51	8	0
14	96	117	750	0	334	40	30	22	0
0	178	19	11	0	78	0	0	0	483
76	22	64	0	13	0	99	135	66	21
0	13	48	3	8	10	9	0	171	0
54	2	0	0	116	0	57	12	4	15
121	3	58	5	197	58	16	16	172	0
2	510	12	0	0	538	205	81	6	12
5	33	0	9	12	0	49	0	29	0
8	8	75	4	12	8	71	5	263	9
0	2	19	157	160	256	20	15	1548	12
0	0	4	49	0	37	0	891	7	12
5	1	0	0	7	43	142	0	74	0
0	0	135	0	8	157	0	296	17	139
2	94	0	0	22	95	14	16	0	21
5	0	1	103	195	14	3	358	0	93
1	47	48	10	315	3	207	5	0	548
1	0	3	158	25	1035	302	22	535	0
6	3	116	28	9	59	15	287	45	0
2	5	252	9	0	120	29	596	65	0
106	1	18	65	11	682	17	0	259	0
6	8	7	19	5	23	143	10	29	4
1	6	0	29	2	0	0	6	30	183
1	1	0	0	0	14	11	26	3	113
5	5	0	0	8	431	496	15	0	0
7	13	0	47	96	75	396	34	0	6
426	0	13	25	3	30	26	180	33	33
16	442	4	27	634	0	55	12	182	143
1	0	5	5	6	0	0	11	15	678
350	64	3	2	0	67	0	52	10	19
83	0	6	4	2	26	6	55	11	0
9	12	96	28	13	36	0	13	19	0
9	2	115	31	27	3	254	86	366	17
5	0	0	8	124	41	0	116	15	11
43	33	0	221	304	60	0	17	10	0
0	49	7	7	4	130	80	8	57	0
4	2	0	18	40	88	0	415	42	0
2	2	0	0	23	15	61	425	66	11
0	8	3	18	18	231	140	399	0	158
136	6	0	11	101	18	53	97	322	0
95	0	234	7	90	0	61	164	28	285
38	0	157	8	0	0	96	0	172	312
0	22	0	70	11	91	55	0	99	75
0	0	34	7	8	13	0	13	345	19
9	0	395	1	24	0	9	240	0	4
1	0	8	17	0	0	12	9	0	0
0	4	238	128	0	0	0	126	98	23
15	2	0	39	5	155	0	34	18	6
1	8	197	464	0	16	8	163	160	109
1	14	0	0	256	69	904	0	49	251
1	10	0	13	0	0	0	673	205	12
2	3	5	57	79	701	20	0	313	0
3	5	9	17	14	397	34	204	36	19
1	57	3	15	29	241	40	0	0	1060
0	0	2	0	17	9	0	0	0	0
23	0	4	0	118	11	168	0	71	0
30	132	38	0	0	0	15	34	255	0
0	24	2	8	3	3	0	26	20	21
119	0	125	6	4	7	88	882	0	3
58	2	9	210	430	0	18	24	0	515
1	3	44	0	92	0	0	8	0	0
28	2	0	3	18	58	13	0	13	12
250	251	0	7	0	66	0	7	0	8
7	3	170	5	22	221	21	83	5	12
1	0	34	94	5	0	0	117	236	0
1	5	0	5	8	0	0	6	0	0
4	5	1	5	5	130	0	120	5	8
0	0	1	0	4	0	20	37	65	190
0	0	0	1	15	3	345	64	58	1030
0	22	23	0	61	5	5	12	152	390
0	0	0	90	7	16	0	20	0	0
1	47	8	5	8	23	33	396	0	480
3	0	162	7	0	20	0	1367	23	0
87	0	2	84	0	8	17	0	9	13
1	5	32	4	1019	31	12	0	531	55
2	0	31	2	773	0	102	0	0	0
11	7	7	36	8	28	0	260	63	54
0	3	3	2	0	50	0	13	0	85
86	0	0	254	43	275	0	204	53	10
2	9	10	0	22	0	130	12	39	11
4	2	7	6	98	143	37	4	1159	100
0	3	0	4	9	7	69	10	125	0
1	0	0	2	18	5	43	10	5	0
1	3	6	10	2	1047	83	0	0	11
10	1	103	15	9	0	8	10	0	183
1	0	234	8	0	10	3	0	693	0
2	1	27	4	35	0	178	0	33	54
1	0	51	146	35	78	0	0	0	10
1	0	4	7	43	241	1076	342	182	601
0	101	54	15	16	22	0	0	13	22
0	7	0	12	24	6	436	0	16	12
0	1	3	59	5	0	19	9	0	29
1	3	0	11	15	8	10	0	11	60
0	2	0	0	8	7	179	400	0	0
1	323	0	0	43	4	80	30	61	29
14	2	185	33	5	4	752	60	62	240
0	4	29	9	2	39	3	0	978	0
4	5	4	2	25	67	435	175	0	5
2	0	27	10	0	9	366	245	234	0
96	13	41	8	686	0	72	4	0	32
