0.1 percent	0.2 percent	0.3 percent	0.4 percent	0.5 percent	0.6 percent	0.7 percent	0.8 percent	0.9 percent	1 percent
2178	3270	2437	2296	4679	2578	3114	4535	3478	7767
2180	1435	12085	5027	2384	6810	7150	6854	6610	21175
986	1536	4403	9263	2199	3141	4898	5815	6308	8225
2638	2560	3523	5446	5325	5443	10720	5327	5377	6221
2389	3074	3031	2782	4237	2612	8412	5016	7301	5824
1620	1981	660	6090	2570	8291	4623	5682	8741	6494
3829	474	3783	2120	13422	8420	5065	8670	13650	11170
381	737	704	88	3912	2393	11425	8248	4849	9992
1046	1670	9992	4581	15214	6028	3794	3489	3654	4701
620	1615	2580	1516	7048	11430	4319	8824	7326	6169
690	3028	2393	1351	6080	4333	1985	6954	7391	10261
1857	1746	2673	3027	4368	3164	4563	6147	5298	22799
564	2483	2727	3062	7906	3730	7026	6293	3597	11516
1365	1477	2225	4510	5107	6127	7423	5108	6267	8089
981	3587	1155	4453	9261	2187	15239	6086	7922	6665
2819	1427	1527	1286	6433	3680	5827	7443	6883	11258
274	2141	3798	4883	7126	5353	2948	8998	6724	479
1009	1260	5434	2350	3338	5860	5353	10262	4071	6497
2434	1910	1157	2082	2437	4037	33056	3732	2561	10351
237	2064	2269	6244	4057	7237	3374	6418	3616	10978
1032	2080	2243	2466	5489	2309	10540	7367	5949	10766
2017	4743	1553	3131	4430	6841	2770	10964	9758	28695
935	1424	4117	1606	8341	4550	6946	7293	22477	7817
1745	2292	2892	4499	4924	2582	8927	3600	11254	4209
1595	2574	3842	2520	5650	5153	11228	4116	5449	7800
1637	1376	1278	2424	6565	6705	6595	8426	5383	9582
1493	1575	4073	1089	7392	5243	6228	3082	8559	3774
1297	2887	2497	4174	2440	3853	4400	5325	7832	5062
1396	4995	2022	4958	18555	3013	9210	5381	9050	11275
1263	2594	3441	12376	4311	9212	6364	3984	7589	7092
1769	4684	2016	3027	3075	2660	5377	10210	7351	7141
872	1348	2627	1485	1442	4021	4401	7629	7557	12866
896	4029	2091	3079	14792	6169	3859	7827	4081	16571
1448	5256	3517	5664	3345	6899	3426	6280	5770	6271
1573	3396	3678	6884	4920	9328	12166	3919	13605	11303
633	2348	1742	3509	5708	2224	6940	10183	6838	9468
1553	5117	2590	3498	2063	4850	3262	5839	2416	12358
962	2649	3778	1982	7908	4455	3621	5301	6175	5279
390	3380	3749	3029	4944	5419	22473	7390	4256	12884
1033	2300	2118	4516	7016	3370	7201	22656	10293	6603
1189	2761	1000	3925	6802	4477	7712	5973	8184	9387
694	2180	2509	3115	4899	3173	3441	3007	4315	11606
2068	1075	3027	3461	3862	3895	7212	3013	6190	9323
1162	2581	3402	3981	5867	6522	9869	9050	4632	12192
565	2538	2055	2460	5728	3578	3170	10286	10304	8380
1855	1280	1770	6644	5079	2755	6185	9054	10029	5936
2032	1631	3067	5712	5593	7392	9171	11434	8336	9826
1849	3846	3112	5524	7861	4503	6006	6104	5509	7772
1789	5377	4880	5393	1632	4356	7597	1843	3317	8195
540	1394	3430	2054	2770	3073	3498	10514	7345	3692
2123	2066	2973	2310	3878	5127	8493	4091	10807	6948
946	1013	3199	4059	7629	5837	7750	9289	6382	10568
717	702	4592	3636	4516	6688	2620	11202	37174	13001
1299	5930	1270	3051	2349	3895	4491	2290	4954	8017
