1 NN	2 NN	3 NN	4 NN	5 NN	6 NN	7 NN	8 NN	9 NN	10 NN
2	0	0	6	6	8	38	14	72	208
1	0	1	4	62	179	239	16	11	7
1	58	0	69	5	19	0	0	42	22
1	2	0	14	617	10	0	11	0	12
2	14	5	0	6	4	0	167	518	10
1	83	0	19	40	73	0	426	79	17
3	111	14	52	0	0	144	21	18	0
1	3	4	0	89	0	0	572	107	0
2	9	14	44	57	18	89	4	45	1
1	4	0	0	3	0	1246	24	13	0
0	107	69	147	0	0	19	0	69	0
4	0	7	26	6	105	12	40	0	5
0	1	20	0	19	7	179	111	23	0
69	0	10	66	5	128	36	117	12	9
2	136	0	90	119	108	94	863	184	0
5	3	7	1	19	48	145	8	0	209
1	3	25	4	294	8	122	328	0	0
0	457	0	9	107	20	746	36	43	26
1	0	76	1	34	3	9	58	14	0
9	0	0	0	0	9	9	64	215	21
1	0	16	6	204	9	7	12	95	41
1	3	20	8	298	70	158	0	13	8
27	16	4	0	0	0	0	6	114	0
4	6	26	56	10	17	7	0	266	118
0	27	33	126	35	80	11	8	91	19
0	2	106	10	0	6	232	0	244	0
0	11	2	7	20	5	0	5	30	0
0	13	76	7	597	5	281	27	13	71
1	0	0	102	158	19	0	0	12	144
3	12	0	0	899	2	0	54	434	3
1	2	28	0	17	16	24	19	0	18
1	8	0	2	55	0	20	0	102	14
1	3	4	7	7	165	50	795	0	25
71	1	14	640	335	1258	7	8	4	132
0	38	12	25	2	816	22	619	13	24
1	0	0	3	8	199	0	15	0	19
1	10	17	11	40	9	34	571	0	488
1	5	3	886	197	0	26	279	743	124
1	8	59	0	12	1664	209	329	0	216
197	11	31	71	4	61	304	32	15	0
6	0	13	26	35	0	0	159	17	0
82	2	3	6	78	0	748	257	10	0
1	0	25	106	10	14	4	6	0	6
0	4	7	190	422	9	436	6	36	0
13	31	244	0	11	29	0	54	9	160
1	106	0	116	5	189	528	168	0	50
43	0	278	845	4	371	0	0	0	198
139	0	4	0	772	129	120	7	265	8
2	26	3	10	0	13	340	5	17	147
27	4	150	0	0	291	18	5	13	107
16	0	116	42	4	26	64	9	228	271
0	5	70	0	0	178	29	131	254	9
2	6	11	0	181	646	200	17	305	0
1	3	7	28	8	71	0	83	47	18
1	6	83	4	5	15	17	0	625	221
0	0	8	24	2	0	9	0	526	253
0	9	11	100	6	40	14	10	132	0
0	1	0	6	0	4	0	568	149	4
1	2	55	199	20	375	9	15	11	294
1	0	5	8	96	180	90	20	15	2
1	25	119	0	0	96	25	27	7	1394
16	27	3	39	39	0	6	0	5	8
2	119	15	99	82	0	143	0	12	0
1	2	37	53	66	57	10	248	27	77
1	4	9	23	36	6	0	31	10	1
0	5	4	50	22	227	85	0	145	24
2	2	134	14	15	72	0	0	7	21
0	0	6	612	252	0	138	53	11	0
0	90	26	18	0	92	163	47	9	226
0	3	349	6	10	16	4	76	95	0
0	8	5	1295	190	7	10	234	358	133
0	3	57	363	8	32	23	0	355	0
1	15	160	9	490	0	0	16	172	215
1	2	84	12	13	0	363	10260	28	13
0	0	0	6	0	74	60	183	617	14
1	0	6	0	0	227	0	1266	69	29
145	3	7	2	140	10	146	10	310	25
1	62	6	20	0	30	204	33	169	0
1	44	21	2	44	329	287	40	20	0
1	6	17	5	0	0	7	1	13	8
39	0	0	4	0	24	98	0	0	0
0	0	18	18	126	254	0	35	0	29
1	0	0	0	11	9	15	454	0	15
2	0	79	18	0	10	0	0	8	0
2	157	10	102	24	51	10	6	17	0
0	1	583	0	0	226	445	31	48	600
13	3	3	6	0	95	0	0	684	12
1	7	1	8	69	3	75	65	8	13
1	34	178	21	0	21	10658	769	11	0
1	16	1	7	0	20	87	22	0	6
0	5	0	2	10	601	36	6	0	293
5	2	11	192	0	6	0	13	67	0
1	0	48	61	0	103	68	0	17	2
52	4	3	6	6	0	11	136	42	0
1	356	0	71	5	77	219	215	12	27
0	77	38	0	0	26	715	947	12	286
1	3	31	638	83	8	77	21	0	9
1	3	4	3	7	86	42	8	279	2
0	2	96	322	225	269	14	122	82	122
1	2	0	0	69	31	4	324	59	648
3	17	0	22	14	7	6	77	0	164
1	3	0	280	107	1797	49	186	14	12
0	2	0	0	0	75	24	258	37	0
2	8	7	0	0	0	26	223	28	66
6	4	4	0	4	0	797	6	12	41
15	14	2	108	23	348	4	0	0	0
1	7	0	5	9	728	15	48	37	0
2	0	649	23	0	7	0	0	0	28
1	2	52	0	0	20	126	97	55	57
5	25	0	91	6	108	21	5	0	12
190	5	9	19	17	85	0	121	53	53
0	0	5	0	9	3	0	60	9	21
0	17	0	0	119	43	0	32	53	243
1	27	51	127	19	97	10	0	0	33
2	0	14	5	16	0	36	12	0	15
24	226	0	15	0	0	17	92	89	503
