0.1 percent	0.2 percent	0.3 percent	0.4 percent	0.5 percent	0.6 percent	0.7 percent	0.8 percent	0.9 percent	1 percent
124	3630	1321	2488	6559	2476	1458	2300	2979	3770
1638	848	1124	2482	3817	3099	6610	5386	6800	3340
970	1060	985	17618	5179	3817	2086	1695	11638	5890
14	1051	1643	583	5318	3640	5751	3182	2449	5271
11	1553	285	3128	2402	3142	6107	4772	18272	4241
11	1257	2697	3025	4014	4776	1488	4070	11021	7769
69	913	1806	2684	2690	9102	2139	4399	5097	3374
1462	1921	1183	4083	4223	1313	4355	5620	10045	4188
86	790	1476	1521	4325	1572	6910	12553	6748	3128
478	1406	1910	1234	2176	2678	2255	5831	17772	9677
350	736	2238	3137	4684	1431	4806	1275	2658	5712
604	373	3359	1442	6549	1941	11575	5580	5847	1608
418	1212	1508	1079	6345	3043	3275	9223	7669	4399
6	3493	805	4342	775	3626	1508	2665	1392	8251
